locus	accession	organism	pC3_present	tier1_carrier	best_pident	best_qcov	n_hits
MF6_003184	GCF_009730175.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_009730195.1	Burkholderia multivorans	True	True	90.6	99.0	1
MF6_003184	GCF_009749345.1	Burkholderia pseudomallei	False	False	36.5	22.0	1
MF6_003184	GCF_009755625.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_009789655.1	Paraburkholderia acidiphila	False	False	0.0	0.0	0
MF6_003184	GCF_009789675.1	Paraburkholderia acidisoli	False	False	0.0	0.0	0
MF6_003184	GCF_009857095.1	Burkholderia glumae AU6208	False	False	24.9	56.0	2
MF6_003184	GCF_009931375.1	Burkholderia glumae	False	True	80.1	99.0	2
MF6_003184	GCF_009938265.1	Burkholderia sp. THE68	False	False	0.0	0.0	0
MF6_003184	GCF_011039955.1	Caballeronia sp. SBC2	False	False	0.0	0.0	0
MF6_003184	GCF_011493005.1	Caballeronia sp. SBC1	False	False	0.0	0.0	0
MF6_003184	GCF_011578485.1	Burkholderia thailandensis	False	False	23.0	99.0	2
MF6_003184	GCF_012689525.1	Paraburkholderia aromaticivorans	False	False	0.0	0.0	0
MF6_003184	GCF_012974245.1	Burkholderia glumae	False	False	29.4	21.0	1
MF6_003184	GCF_013122645.1	Burkholderia glumae	False	False	24.4	65.0	1
MF6_003184	GCF_013307145.1	Burkholderia glumae	False	True	80.1	99.0	2
MF6_003184	GCF_013307165.1	Burkholderia glumae	False	False	24.6	61.0	2
MF6_003184	GCF_013378095.1	Paraburkholderia caribensis	False	False	26.4	29.0	1
MF6_003184	GCF_013426895.1	Paraburkholderia largidicola	False	False	0.0	0.0	0
MF6_003184	GCF_013426915.1	Paraburkholderia sp. PGU19	False	False	0.0	0.0	0
MF6_003184	GCF_013822785.1	Burkholderia sp. MBR-1	True	False	0.0	0.0	0
MF6_003184	GCF_014171495.1	Paraburkholderia tropica	False	False	0.0	0.0	0
MF6_003184	GCF_014211915.1	Burkholderia cenocepacia	True	False	22.8	60.0	1
MF6_003184	GCF_014263355.1	Burkholderia gladioli	False	True	67.1	99.0	2
MF6_003184	GCF_014357995.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_003184	GCF_014854795.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_016026055.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_016027435.1	Burkholderia oklahomensis	False	False	26.5	63.0	1
MF6_003184	GCF_016027455.1	Burkholderia humptydooensis	False	False	0.0	0.0	0
MF6_003184	GCF_016127755.1	Burkholderia ambifaria	True	False	20.9	94.0	1
MF6_003184	GCF_016128195.1	Paraburkholderia ginsengisoli	False	False	0.0	0.0	0
MF6_003184	GCF_016458785.1	Burkholderia ambifaria	False	False	58.7	99.0	1
MF6_003184	GCF_016458805.1	Burkholderia anthina	False	False	0.0	0.0	0
MF6_003184	GCF_016598875.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_016698705.1	Burkholderia gladioli	False	True	67.5	99.0	3
MF6_003184	GCF_016774495.1	Burkholderia thailandensis	False	False	30.6	19.0	1
MF6_003184	GCF_016864355.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_016889205.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_003184	GCF_016899425.1	Burkholderia sp. MS389	True	True	92.8	99.0	1
MF6_003184	GCF_016899445.1	Burkholderia sp. MS455	True	False	0.0	0.0	0
MF6_003184	GCF_017165175.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017165195.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017165475.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017165495.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017165515.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017165535.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017165555.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_017220215.1	Caballeronia sp. M1242	False	False	0.0	0.0	0
MF6_003184	GCF_017378155.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_017378195.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_017378235.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_017378275.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_017378315.2	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_003184	GCF_017378355.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_017378435.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_017514945.1	Burkholderia anthina	True	False	21.0	94.0	1
MF6_003184	GCF_017815595.1	Burkholderia latens	False	False	0.0	0.0	0
MF6_003184	GCF_017815615.1	Burkholderia latens	True	False	23.4	99.0	2
MF6_003184	GCF_017858835.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_018223765.1	Burkholderia cenocepacia	True	False	22.3	99.0	1
MF6_003184	GCF_018223785.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_018223805.1	Burkholderia cenocepacia	True	False	23.4	99.0	1
MF6_003184	GCF_018228345.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228385.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228525.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228545.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228565.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228585.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228605.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_018228625.1	Burkholderia cenocepacia	True	False	22.3	99.0	1
MF6_003184	GCF_018408855.1	Caballeronia sp. NK8	False	False	0.0	0.0	0
MF6_003184	GCF_018417535.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_003184	GCF_018771365.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_019428685.1	Paraburkholderia edwinii	False	False	0.0	0.0	0
MF6_003184	GCF_019915365.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_019930785.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_003184	GCF_020099355.1	Burkholderia vietnamiensis	True	True	81.4	99.0	1
MF6_003184	GCF_020544345.1	Paraburkholderia caribensis	False	False	0.0	0.0	0
MF6_003184	GCF_020736245.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_003184	GCF_020843905.1	Burkholderia ambifaria	True	False	58.8	99.0	1
MF6_003184	GCF_020843925.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_003184	GCF_020843945.1	Burkholderia sp. B21-007	True	True	61.3	99.0	1
MF6_003184	GCF_020843965.1	Burkholderia sp. B21-005	True	True	61.3	99.0	1
MF6_003184	GCF_020843985.1	Burkholderia ambifaria	True	True	74.1	99.0	1
MF6_003184	GCF_020885575.1	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_003184	GCF_021344035.2	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_021484945.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_021535065.1	Burkholderia cenocepacia	True	False	23.2	99.0	1
MF6_003184	GCF_021899435.1	Burkholderia aenigmatica	True	False	58.4	99.0	1
MF6_003184	GCF_022213445.1	Burkholderia vietnamiensis	True	False	0.0	0.0	0
MF6_003184	GCF_022533485.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_022809715.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_003184	GCF_022879575.1	Caballeronia sp. SL2Y3	False	False	0.0	0.0	0
MF6_003184	GCF_022879595.1	Caballeronia sp. Lep1P3	False	False	0.0	0.0	0
MF6_003184	GCF_022879615.1	Caballeronia grimmiae	False	False	27.3	60.0	1
MF6_003184	GCF_022879815.1	Caballeronia zhejiangensis	False	False	0.0	0.0	0
MF6_003184	GCF_023053515.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_023169865.1	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_003184	GCF_023170545.1	Caballeronia sp. Sq4a	False	False	0.0	0.0	0
MF6_003184	GCF_023373625.1	Burkholderia multivorans	True	False	19.5	51.0	1
MF6_003184	GCF_023373645.1	Burkholderia multivorans	True	False	19.5	51.0	1
MF6_003184	GCF_023373665.1	Burkholderia multivorans	True	False	23.3	99.0	1
MF6_003184	GCF_023373685.1	Burkholderia multivorans	True	False	23.3	99.0	1
MF6_003184	GCF_023373725.1	Burkholderia vietnamiensis	True	False	0.0	0.0	0
MF6_003184	GCF_023374315.1	Burkholderia multivorans	True	False	23.3	99.0	1
MF6_003184	GCF_023374335.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_003184	GCF_023374355.1	Burkholderia multivorans	True	False	21.8	99.0	1
MF6_003184	GCF_023374375.1	Burkholderia multivorans	True	False	28.4	22.0	1
MF6_003184	GCF_023374395.1	Burkholderia multivorans	True	False	23.3	99.0	1
MF6_003184	GCF_023374415.1	Burkholderia multivorans	True	False	28.4	22.0	1
MF6_003184	GCF_023374435.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374455.1	Burkholderia multivorans	True	False	54.1	99.0	1
MF6_003184	GCF_023374475.1	Burkholderia cepacia	False	False	0.0	0.0	0
MF6_003184	GCF_023374495.1	Burkholderia multivorans	True	False	28.4	22.0	1
MF6_003184	GCF_023374515.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374535.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374575.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374595.1	Burkholderia multivorans	True	False	28.4	22.0	1
MF6_003184	GCF_023374615.1	Burkholderia multivorans	True	False	54.1	99.0	1
MF6_003184	GCF_023374635.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374655.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374675.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_023374695.1	Burkholderia multivorans	True	False	54.1	99.0	2
MF6_003184	GCF_023374715.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_023374735.1	Burkholderia multivorans	True	False	54.1	99.0	2
MF6_003184	GCF_023374755.1	Burkholderia multivorans	True	False	23.3	99.0	1
MF6_003184	GCF_023374775.1	Burkholderia multivorans	True	False	54.1	99.0	2
MF6_003184	GCF_023374795.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_023374815.1	Burkholderia multivorans	True	False	23.3	99.0	1
MF6_003184	GCF_023374835.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_003184	GCF_023374855.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_003184	GCF_023374875.1	Burkholderia multivorans	True	False	28.4	22.0	1
MF6_003184	GCF_023374895.1	Burkholderia multivorans	False	False	54.1	99.0	1
MF6_003184	GCF_023658595.1	Burkholderia gladioli	False	True	67.5	99.0	2
MF6_003184	GCF_024022955.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024072595.1	Paraburkholderia fungorum	False	False	0.0	0.0	0
MF6_003184	GCF_024072715.1	Paraburkholderia fungorum	False	False	0.0	0.0	0
MF6_003184	GCF_024123895.1	Paraburkholderia fungorum	False	False	25.8	57.0	1
MF6_003184	GCF_024381035.2	Burkholderia arboris	True	False	0.0	0.0	0
MF6_003184	GCF_024600575.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_024661975.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_024662395.1	Burkholderia glumae	False	False	24.2	65.0	1
MF6_003184	GCF_024662415.1	Burkholderia glumae	False	False	24.9	56.0	1
MF6_003184	GCF_024662435.1	Burkholderia glumae	False	False	24.8	56.0	1
MF6_003184	GCF_024662455.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024662475.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024662615.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024662735.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024662895.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663015.1	Burkholderia glumae	False	False	24.2	65.0	1
MF6_003184	GCF_024663135.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663255.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663375.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663615.1	Burkholderia glumae	False	False	24.2	65.0	1
MF6_003184	GCF_024663775.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663895.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663975.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024663995.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664015.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664035.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664055.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664075.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664095.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664115.1	Burkholderia glumae	False	False	24.9	56.0	1
MF6_003184	GCF_024664135.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664155.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664175.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664195.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024664215.1	Burkholderia glumae	False	False	24.4	65.0	1
MF6_003184	GCF_024664235.1	Burkholderia glumae	False	False	24.9	56.0	1
MF6_003184	GCF_024664255.1	Burkholderia glumae	False	False	24.9	56.0	1
MF6_003184	GCF_024664275.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024730645.1	Burkholderia sp. EMB26	True	False	0.0	0.0	0
MF6_003184	GCF_024732225.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_003184	GCF_024760585.1	Burkholderia glumae	False	False	24.4	65.0	2
MF6_003184	GCF_024760605.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_024760625.1	Burkholderia glumae	False	False	24.9	56.0	1
MF6_003184	GCF_024760645.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_025244785.1	Burkholderia gladioli	False	True	85.7	99.0	4
MF6_003184	GCF_025560745.1	Burkholderia sp. S-53	True	True	76.1	99.0	1
MF6_003184	GCF_025643495.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_025643515.1	Burkholderia contaminans	True	False	24.7	99.0	1
MF6_003184	GCF_025643555.1	Burkholderia multivorans	True	False	54.1	99.0	1
MF6_003184	GCF_025643575.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_003184	GCF_026315005.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_026315025.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_026315045.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_026651625.1	Burkholderia gladioli	False	True	67.4	99.0	2
MF6_003184	GCF_026651975.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_026651995.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_026652015.1	Burkholderia glumae	False	False	24.6	61.0	1
MF6_003184	GCF_026683835.2	Burkholderia ambifaria	True	False	58.7	99.0	1
MF6_003184	GCF_026683855.2	Burkholderia ambifaria	True	False	20.9	94.0	1
MF6_003184	GCF_026683875.2	Burkholderia ambifaria	True	False	20.9	94.0	1
MF6_003184	GCF_026958255.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_003184	GCF_028201395.1	Burkholderia pseudomallei	False	False	30.6	19.0	1
MF6_003184	GCF_028462305.2	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_028473685.1	Paraburkholderia bryophila	False	False	27.5	29.0	1
MF6_003184	GCF_028657905.1	Burkholderia sp. FERM BP-3421	False	False	0.0	0.0	0
MF6_003184	GCF_029536165.1	Paraburkholderia sp. SUR17	False	False	30.1	22.0	1
MF6_003184	GCF_029590335.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_029633645.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_029633805.1	Burkholderia contaminans	True	False	22.0	56.0	1
MF6_003184	GCF_029633825.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_029910195.1	Burkholderia sp. JSH-S8	False	False	0.0	0.0	0
MF6_003184	GCF_029910215.1	Paraburkholderia sp. D15	False	False	23.6	99.0	2
MF6_003184	GCF_029962485.1	Burkholderia cepacia	True	True	61.2	99.0	1
MF6_003184	GCF_030078435.1	Burkholderia vietnamiensis	True	True	81.5	87.0	1
MF6_003184	GCF_030297195.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297215.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297235.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297255.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297275.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297295.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297315.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297335.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030297355.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_030316055.1	Paraburkholderia bonniea	False	False	0.0	0.0	0
MF6_003184	GCF_030316075.1	Paraburkholderia bonniea	False	False	0.0	0.0	0
MF6_003184	GCF_030374675.1	Burkholderia anthina	True	False	0.0	0.0	0
MF6_003184	GCF_030412785.1	Paraburkholderia sabiae	False	False	0.0	0.0	0
MF6_003184	GCF_030505635.1	Burkholderia glumae	False	False	24.9	56.0	1
MF6_003184	GCF_030644525.1	Burkholderia plantarii	False	False	0.0	0.0	0
MF6_003184	GCF_030848725.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_003184	GCF_031356765.1	Paraburkholderia phenoliruptrix	False	False	0.0	0.0	0
MF6_003184	GCF_031585635.1	Paraburkholderia sp. FT54	False	False	24.7	61.0	3
MF6_003184	GCF_032806925.1	Paraburkholderia kirstenboschensis	False	False	0.0	0.0	0
MF6_003184	GCF_033391855.2	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_003184	GCF_033675275.1	Burkholderia thailandensis	False	False	30.6	19.0	1
MF6_003184	GCF_033675305.1	Burkholderia thailandensis	False	False	30.6	19.0	1
MF6_003184	GCF_033675325.1	Burkholderia cepacia	True	False	23.1	56.0	1
MF6_003184	GCF_033870355.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_003184	GCF_033870375.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_003184	GCF_033870395.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_003184	GCF_033956065.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_003184	GCF_034047095.1	Robbsia andropogonis	False	False	0.0	0.0	0
MF6_003184	GCF_034424375.1	Paraburkholderia kururiensis	False	False	24.6	99.0	1
MF6_003184	GCF_034424545.1	Trinickia caryophylli	False	True	64.2	99.0	1
MF6_003184	GCF_035621555.1	Burkholderia thailandensis	False	False	23.0	99.0	2
MF6_003184	GCF_036352035.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_036362805.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_003184	GCF_036837415.1	Burkholderia gladioli	False	True	67.9	99.0	3
MF6_003184	GCF_036839165.1	Burkholderia gladioli	False	True	67.9	99.0	3
MF6_003184	GCF_037055255.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_003184	GCF_037101255.1	Paraburkholderia sp. 22B1P	False	False	0.0	0.0	0
MF6_003184	GCF_037101275.1	Burkholderia contaminans	True	False	22.4	99.0	1
MF6_003184	GCF_037477895.1	Mycetohabitans endofungorum	False	False	0.0	0.0	0
MF6_003184	GCF_037477905.1	Mycetohabitans endofungorum	False	False	0.0	0.0	0
MF6_003184	GCF_037478035.1	Mycetohabitans endofungorum	False	False	0.0	0.0	0
MF6_003184	GCF_037478045.1	Mycetohabitans rhizoxinica	False	False	0.0	0.0	0
MF6_003184	GCF_037478055.1	Mycetohabitans rhizoxinica	False	False	0.0	0.0	0
MF6_003184	GCF_037478065.1	Mycetohabitans rhizoxinica	False	False	0.0	0.0	0
MF6_003184	GCF_037478075.1	Mycetohabitans endofungorum	False	False	0.0	0.0	0
MF6_003184	GCF_037478085.1	Mycetohabitans endofungorum	False	False	0.0	0.0	0
MF6_003184	GCF_038050405.1	Paraburkholderia sp. IMGN_8	False	False	21.2	99.0	1
MF6_003184	GCF_038452255.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_003184	GCF_038723655.1	Burkholderia arboris	True	False	0.0	0.0	0
MF6_003184	GCF_038782865.1	Burkholderia ambifaria	False	False	0.0	0.0	0
MF6_003184	GCF_038983115.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_038983225.1	Burkholderia pseudomallei	False	False	36.0	22.0	1
MF6_003184	GCF_039621805.1	Paraburkholderia sp. PREW-6R	False	False	0.0	0.0	0
MF6_003184	GCF_039728355.1	Burkholderia cenocepacia	True	False	23.3	99.0	1
MF6_003184	GCF_039848545.1	Burkholderia stagnalis	True	False	27.9	57.0	2
MF6_003184	GCF_039852015.1	Robbsia sp. KACC 23696	False	False	0.0	0.0	0
MF6_003184	GCF_040215475.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_040314805.1	Trinickia caryophylli	False	True	64.2	99.0	1
MF6_003184	GCF_040361905.1	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_003184	GCF_040735455.1	Burkholderia semiarida	True	False	23.9	99.0	1
MF6_003184	GCF_040761425.1	Burkholderia sp. Ed8	True	False	0.0	0.0	0
MF6_003184	GCF_041070875.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_003184	GCF_041205585.2	Burkholderia cenocepacia	True	False	23.1	56.0	1
MF6_003184	GCF_042604585.1	Burkholderia gladioli	False	True	66.7	99.0	4
MF6_003184	GCF_042604595.1	Burkholderia gladioli	False	True	80.2	99.0	4
MF6_003184	GCF_043193125.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_003184	GCF_044057485.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_003184	GCF_044501195.1	Burkholderia anthina	True	False	0.0	0.0	0
MF6_003184	GCF_045345775.1	Burkholderia semiarida	True	False	23.9	99.0	1
MF6_003184	GCF_045348565.1	Paraburkholderia fungorum	False	False	22.0	99.0	1
MF6_003184	GCF_045862465.1	Burkholderia gladioli pv. gladioli	False	True	89.2	99.0	3
