protein	genome	locus_tag	any_signature	interpro_entry	n_databases
GCF_053038975.1|AHCKDM_06279	GCF_053038975.1	AHCKDM_06279	True	True	3
GCF_053038975.1|AHCKDM_06280	GCF_053038975.1	AHCKDM_06280	True	True	3
GCF_053038975.1|AHCKDM_06281	GCF_053038975.1	AHCKDM_06281	True	True	5
GCF_053038975.1|AHCKDM_06282	GCF_053038975.1	AHCKDM_06282	True	True	6
GCF_053038975.1|AHCKDM_06283	GCF_053038975.1	AHCKDM_06283	True	True	5
GCF_053038975.1|AHCKDM_06284	GCF_053038975.1	AHCKDM_06284	True	True	4
GCF_053038975.1|AHCKDM_06285	GCF_053038975.1	AHCKDM_06285	True	True	8
GCF_053038975.1|AHCKDM_06286	GCF_053038975.1	AHCKDM_06286	True	True	5
GCF_053038975.1|AHCKDM_06287	GCF_053038975.1	AHCKDM_06287	True	True	7
GCF_053038975.1|AHCKDM_06288	GCF_053038975.1	AHCKDM_06288	True	True	11
GCF_053038975.1|AHCKDM_06289	GCF_053038975.1	AHCKDM_06289	True	True	7
GCF_053038975.1|AHCKDM_06290	GCF_053038975.1	AHCKDM_06290	True	True	6
GCF_053038975.1|AHCKDM_06291	GCF_053038975.1	AHCKDM_06291	True	True	4
GCF_053038975.1|AHCKDM_06292	GCF_053038975.1	AHCKDM_06292	True	True	5
GCF_053038975.1|AHCKDM_06293	GCF_053038975.1	AHCKDM_06293	True	True	5
GCF_053038975.1|AHCKDM_06294	GCF_053038975.1	AHCKDM_06294	False	False	1
GCF_053038975.1|AHCKDM_06295	GCF_053038975.1	AHCKDM_06295	True	True	5
GCF_053038975.1|AHCKDM_06296	GCF_053038975.1	AHCKDM_06296	True	True	7
GCF_053038975.1|AHCKDM_06297	GCF_053038975.1	AHCKDM_06297	True	True	1
GCF_053038975.1|AHCKDM_06298	GCF_053038975.1	AHCKDM_06298	True	True	8
GCF_053038975.1|AHCKDM_06299	GCF_053038975.1	AHCKDM_06299	True	True	7
GCF_053038975.1|AHCKDM_06300	GCF_053038975.1	AHCKDM_06300	True	True	7
GCF_053038975.1|AHCKDM_06302	GCF_053038975.1	AHCKDM_06302	True	True	7
GCF_053038975.1|AHCKDM_06303	GCF_053038975.1	AHCKDM_06303	True	True	6
GCF_053038975.1|AHCKDM_06304	GCF_053038975.1	AHCKDM_06304	True	True	8
GCF_053038975.1|AHCKDM_06305	GCF_053038975.1	AHCKDM_06305	True	True	7
GCF_053038975.1|AHCKDM_06306	GCF_053038975.1	AHCKDM_06306	True	True	8
GCF_053038975.1|AHCKDM_06307	GCF_053038975.1	AHCKDM_06307	True	True	5
GCF_053038975.1|AHCKDM_06308	GCF_053038975.1	AHCKDM_06308	True	True	6
GCF_053038975.1|AHCKDM_06309	GCF_053038975.1	AHCKDM_06309	True	True	7
GCF_053038975.1|AHCKDM_06310	GCF_053038975.1	AHCKDM_06310	True	True	3
GCF_053038975.1|AHCKDM_06311	GCF_053038975.1	AHCKDM_06311	True	True	8
GCF_053038975.1|AHCKDM_06312	GCF_053038975.1	AHCKDM_06312	True	True	7
GCF_053038975.1|AHCKDM_06313	GCF_053038975.1	AHCKDM_06313	True	True	8
GCF_053038975.1|AHCKDM_06314	GCF_053038975.1	AHCKDM_06314	True	True	6
GCF_053038975.1|AHCKDM_06315	GCF_053038975.1	AHCKDM_06315	True	True	2
GCF_053038975.1|AHCKDM_06316	GCF_053038975.1	AHCKDM_06316	True	True	6
GCF_053038975.1|AHCKDM_06317	GCF_053038975.1	AHCKDM_06317	True	True	8
GCF_053038975.1|AHCKDM_06318	GCF_053038975.1	AHCKDM_06318	True	True	1
GCF_053038975.1|AHCKDM_06319	GCF_053038975.1	AHCKDM_06319	True	True	6
GCF_053038975.1|AHCKDM_06320	GCF_053038975.1	AHCKDM_06320	True	True	8
GCF_053038975.1|AHCKDM_06321	GCF_053038975.1	AHCKDM_06321	True	True	5
GCF_053038975.1|AHCKDM_06322	GCF_053038975.1	AHCKDM_06322	True	True	5
GCF_053038975.1|AHCKDM_06323	GCF_053038975.1	AHCKDM_06323	True	True	6
GCF_053038975.1|AHCKDM_06324	GCF_053038975.1	AHCKDM_06324	True	True	6
GCF_053038975.1|AHCKDM_06325	GCF_053038975.1	AHCKDM_06325	True	True	9
GCF_053038975.1|AHCKDM_06326	GCF_053038975.1	AHCKDM_06326	True	True	4
GCF_053038975.1|AHCKDM_06327	GCF_053038975.1	AHCKDM_06327	True	True	5
GCF_053038975.1|AHCKDM_06328	GCF_053038975.1	AHCKDM_06328	True	True	8
GCF_053038975.1|AHCKDM_06329	GCF_053038975.1	AHCKDM_06329	False	False	1
GCF_053038975.1|AHCKDM_06330	GCF_053038975.1	AHCKDM_06330	False	False	1
GCF_053038975.1|AHCKDM_06331	GCF_053038975.1	AHCKDM_06331	True	True	2
GCF_053038975.1|AHCKDM_06332	GCF_053038975.1	AHCKDM_06332	True	True	2
GCF_053038975.1|AHCKDM_06333	GCF_053038975.1	AHCKDM_06333	True	True	7
GCF_053038975.1|AHCKDM_06334	GCF_053038975.1	AHCKDM_06334	True	True	3
GCF_053038975.1|AHCKDM_06335	GCF_053038975.1	AHCKDM_06335	True	True	6
GCF_053038975.1|AHCKDM_06336	GCF_053038975.1	AHCKDM_06336	True	True	4
GCF_053038975.1|AHCKDM_06337	GCF_053038975.1	AHCKDM_06337	True	True	7
GCF_053038975.1|AHCKDM_06338	GCF_053038975.1	AHCKDM_06338	True	True	8
GCF_053038975.1|AHCKDM_06339	GCF_053038975.1	AHCKDM_06339	True	True	4
GCF_053038975.1|AHCKDM_06340	GCF_053038975.1	AHCKDM_06340	True	True	4
GCF_053038975.1|AHCKDM_06341	GCF_053038975.1	AHCKDM_06341	True	True	3
GCF_053038975.1|AHCKDM_06342	GCF_053038975.1	AHCKDM_06342	True	True	8
GCF_053038975.1|AHCKDM_06343	GCF_053038975.1	AHCKDM_06343	True	True	6
GCF_053038975.1|AHCKDM_06344	GCF_053038975.1	AHCKDM_06344	True	True	7
GCF_053038975.1|AHCKDM_06345	GCF_053038975.1	AHCKDM_06345	True	True	7
GCF_053038975.1|AHCKDM_06346	GCF_053038975.1	AHCKDM_06346	True	True	5
GCF_053038975.1|AHCKDM_06347	GCF_053038975.1	AHCKDM_06347	True	True	6
GCF_053038975.1|AHCKDM_06348	GCF_053038975.1	AHCKDM_06348	True	True	6
GCF_053038975.1|AHCKDM_06349	GCF_053038975.1	AHCKDM_06349	True	True	5
GCF_053038975.1|AHCKDM_06350	GCF_053038975.1	AHCKDM_06350	True	True	7
GCF_053038975.1|AHCKDM_06351	GCF_053038975.1	AHCKDM_06351	True	True	6
GCF_053038975.1|AHCKDM_06352	GCF_053038975.1	AHCKDM_06352	True	True	6
GCF_053038975.1|AHCKDM_06353	GCF_053038975.1	AHCKDM_06353	True	True	9
GCF_053038975.1|AHCKDM_06354	GCF_053038975.1	AHCKDM_06354	True	True	2
GCF_053038975.1|AHCKDM_06355	GCF_053038975.1	AHCKDM_06355	False	False	1
GCF_053038975.1|AHCKDM_06356	GCF_053038975.1	AHCKDM_06356	True	True	2
GCF_053038975.1|AHCKDM_06357	GCF_053038975.1	AHCKDM_06357	True	True	3
GCF_053038975.1|AHCKDM_06358	GCF_053038975.1	AHCKDM_06358	True	True	4
GCF_053038975.1|AHCKDM_06359	GCF_053038975.1	AHCKDM_06359	True	True	5
GCF_053038975.1|AHCKDM_06360	GCF_053038975.1	AHCKDM_06360	True	True	4
GCF_053038975.1|AHCKDM_06362	GCF_053038975.1	AHCKDM_06362	True	True	4
GCF_053038975.1|AHCKDM_06365	GCF_053038975.1	AHCKDM_06365	True	True	8
GCF_053038975.1|AHCKDM_06366	GCF_053038975.1	AHCKDM_06366	True	True	8
GCF_053038975.1|AHCKDM_06367	GCF_053038975.1	AHCKDM_06367	True	True	8
GCF_053038975.1|AHCKDM_06368	GCF_053038975.1	AHCKDM_06368	True	True	6
GCF_053038975.1|AHCKDM_06369	GCF_053038975.1	AHCKDM_06369	False	False	1
GCF_053038975.1|AHCKDM_06370	GCF_053038975.1	AHCKDM_06370	True	True	8
GCF_053038975.1|AHCKDM_06372	GCF_053038975.1	AHCKDM_06372	True	True	3
GCF_053038975.1|AHCKDM_06373	GCF_053038975.1	AHCKDM_06373	True	True	2
GCF_053038975.1|AHCKDM_06374	GCF_053038975.1	AHCKDM_06374	True	True	2
GCF_053038975.1|AHCKDM_06375	GCF_053038975.1	AHCKDM_06375	True	True	3
GCF_053038975.1|AHCKDM_06376	GCF_053038975.1	AHCKDM_06376	True	True	5
GCF_053038975.1|AHCKDM_06377	GCF_053038975.1	AHCKDM_06377	True	True	1
GCF_053038975.1|AHCKDM_06379	GCF_053038975.1	AHCKDM_06379	True	True	8
GCF_053038975.1|AHCKDM_06380	GCF_053038975.1	AHCKDM_06380	True	True	8
GCF_053038975.1|AHCKDM_06381	GCF_053038975.1	AHCKDM_06381	True	True	4
GCF_053038975.1|AHCKDM_06382	GCF_053038975.1	AHCKDM_06382	True	True	8
GCF_053038975.1|AHCKDM_06383	GCF_053038975.1	AHCKDM_06383	True	True	8
GCF_053038975.1|AHCKDM_06384	GCF_053038975.1	AHCKDM_06384	True	True	9
GCF_053038975.1|AHCKDM_06386	GCF_053038975.1	AHCKDM_06386	True	True	6
GCF_053038975.1|AHCKDM_06387	GCF_053038975.1	AHCKDM_06387	True	True	6
GCF_053038975.1|AHCKDM_06388	GCF_053038975.1	AHCKDM_06388	True	True	6
GCF_053038975.1|AHCKDM_06389	GCF_053038975.1	AHCKDM_06389	True	True	6
GCF_053038975.1|AHCKDM_06390	GCF_053038975.1	AHCKDM_06390	True	True	5
GCF_053038975.1|AHCKDM_06391	GCF_053038975.1	AHCKDM_06391	True	True	5
GCF_053038975.1|AHCKDM_06392	GCF_053038975.1	AHCKDM_06392	True	True	8
GCF_053038975.1|AHCKDM_06393	GCF_053038975.1	AHCKDM_06393	True	True	9
GCF_053038975.1|AHCKDM_06394	GCF_053038975.1	AHCKDM_06394	True	True	6
GCF_053038975.1|AHCKDM_06395	GCF_053038975.1	AHCKDM_06395	True	True	7
GCF_053038975.1|AHCKDM_06396	GCF_053038975.1	AHCKDM_06396	True	True	6
GCF_053038975.1|AHCKDM_06397	GCF_053038975.1	AHCKDM_06397	True	True	5
GCF_053038975.1|AHCKDM_06398	GCF_053038975.1	AHCKDM_06398	True	True	9
GCF_053038975.1|AHCKDM_06399	GCF_053038975.1	AHCKDM_06399	True	True	6
GCF_053038975.1|AHCKDM_06400	GCF_053038975.1	AHCKDM_06400	True	True	6
GCF_053038975.1|AHCKDM_06402	GCF_053038975.1	AHCKDM_06402	True	True	6
GCF_053038975.1|AHCKDM_06403	GCF_053038975.1	AHCKDM_06403	True	True	6
GCF_053038975.1|AHCKDM_06404	GCF_053038975.1	AHCKDM_06404	True	True	11
GCF_053038975.1|AHCKDM_06405	GCF_053038975.1	AHCKDM_06405	True	True	7
GCF_053038975.1|AHCKDM_06406	GCF_053038975.1	AHCKDM_06406	True	True	3
GCF_053038975.1|AHCKDM_06407	GCF_053038975.1	AHCKDM_06407	False	False	1
GCF_053038975.1|AHCKDM_06408	GCF_053038975.1	AHCKDM_06408	True	True	7
GCF_053038975.1|AHCKDM_06409	GCF_053038975.1	AHCKDM_06409	True	True	2
GCF_053038975.1|AHCKDM_06410	GCF_053038975.1	AHCKDM_06410	True	True	8
GCF_053038975.1|AHCKDM_06411	GCF_053038975.1	AHCKDM_06411	True	True	7
GCF_053038975.1|AHCKDM_06412	GCF_053038975.1	AHCKDM_06412	True	True	8
GCF_053038975.1|AHCKDM_06413	GCF_053038975.1	AHCKDM_06413	True	True	4
GCF_053038975.1|AHCKDM_06414	GCF_053038975.1	AHCKDM_06414	True	True	10
GCF_053038975.1|AHCKDM_06415	GCF_053038975.1	AHCKDM_06415	True	True	6
GCF_053038975.1|AHCKDM_06417	GCF_053038975.1	AHCKDM_06417	True	True	6
GCF_053038975.1|AHCKDM_06418	GCF_053038975.1	AHCKDM_06418	True	True	4
GCF_053038975.1|AHCKDM_06419	GCF_053038975.1	AHCKDM_06419	True	True	10
GCF_053038975.1|AHCKDM_06420	GCF_053038975.1	AHCKDM_06420	True	True	9
GCF_053038975.1|AHCKDM_06421	GCF_053038975.1	AHCKDM_06421	True	True	3
GCF_053038975.1|AHCKDM_06422	GCF_053038975.1	AHCKDM_06422	True	True	2
GCF_053038975.1|AHCKDM_06423	GCF_053038975.1	AHCKDM_06423	True	True	8
GCF_053038975.1|AHCKDM_06424	GCF_053038975.1	AHCKDM_06424	True	True	8
GCF_053038975.1|AHCKDM_06425	GCF_053038975.1	AHCKDM_06425	True	True	10
GCF_053038975.1|AHCKDM_06426	GCF_053038975.1	AHCKDM_06426	True	True	4
GCF_053038975.1|AHCKDM_06427	GCF_053038975.1	AHCKDM_06427	True	True	7
GCF_053038975.1|AHCKDM_06428	GCF_053038975.1	AHCKDM_06428	True	True	6
GCF_053038975.1|AHCKDM_06429	GCF_053038975.1	AHCKDM_06429	True	True	6
GCF_053038975.1|AHCKDM_06430	GCF_053038975.1	AHCKDM_06430	True	True	5
GCF_053038975.1|AHCKDM_06431	GCF_053038975.1	AHCKDM_06431	True	True	6
GCF_053038975.1|AHCKDM_06432	GCF_053038975.1	AHCKDM_06432	True	True	6
GCF_053038975.1|AHCKDM_06433	GCF_053038975.1	AHCKDM_06433	True	True	2
GCF_053038975.1|AHCKDM_06435	GCF_053038975.1	AHCKDM_06435	True	True	8
GCF_053038975.1|AHCKDM_06436	GCF_053038975.1	AHCKDM_06436	True	True	1
GCF_053038975.1|AHCKDM_06437	GCF_053038975.1	AHCKDM_06437	True	True	3
GCF_053038975.1|AHCKDM_06439	GCF_053038975.1	AHCKDM_06439	True	True	8
GCF_053038975.1|AHCKDM_06440	GCF_053038975.1	AHCKDM_06440	True	True	4
GCF_053038975.1|AHCKDM_06441	GCF_053038975.1	AHCKDM_06441	True	True	2
GCF_053038975.1|AHCKDM_06442	GCF_053038975.1	AHCKDM_06442	True	True	8
GCF_053038975.1|AHCKDM_06443	GCF_053038975.1	AHCKDM_06443	True	True	8
GCF_053038975.1|AHCKDM_06444	GCF_053038975.1	AHCKDM_06444	True	True	10
GCF_053038975.1|AHCKDM_06445	GCF_053038975.1	AHCKDM_06445	True	True	8
GCF_053038975.1|AHCKDM_06446	GCF_053038975.1	AHCKDM_06446	True	True	8
GCF_053038975.1|AHCKDM_06447	GCF_053038975.1	AHCKDM_06447	True	True	6
GCF_053038975.1|AHCKDM_06448	GCF_053038975.1	AHCKDM_06448	True	True	7
GCF_053038975.1|AHCKDM_06449	GCF_053038975.1	AHCKDM_06449	True	True	5
GCF_053038975.1|AHCKDM_06450	GCF_053038975.1	AHCKDM_06450	False	False	1
GCF_053038975.1|AHCKDM_06451	GCF_053038975.1	AHCKDM_06451	True	True	2
GCF_053038975.1|AHCKDM_06453	GCF_053038975.1	AHCKDM_06453	True	True	3
GCF_053038975.1|AHCKDM_06454	GCF_053038975.1	AHCKDM_06454	True	True	7
GCF_053038975.1|AHCKDM_06455	GCF_053038975.1	AHCKDM_06455	True	True	1
GCF_053038975.1|AHCKDM_06456	GCF_053038975.1	AHCKDM_06456	False	False	1
GCF_053038975.1|AHCKDM_06457	GCF_053038975.1	AHCKDM_06457	True	True	2
GCF_053038975.1|AHCKDM_06458	GCF_053038975.1	AHCKDM_06458	True	True	3
GCF_053038975.1|AHCKDM_06459	GCF_053038975.1	AHCKDM_06459	True	True	8
GCF_053038975.1|AHCKDM_06460	GCF_053038975.1	AHCKDM_06460	True	True	10
GCF_053038975.1|AHCKDM_06461	GCF_053038975.1	AHCKDM_06461	True	True	13
GCF_053038975.1|AHCKDM_06462	GCF_053038975.1	AHCKDM_06462	True	True	1
GCF_053038975.1|AHCKDM_06463	GCF_053038975.1	AHCKDM_06463	True	True	4
GCF_053038975.1|AHCKDM_06464	GCF_053038975.1	AHCKDM_06464	True	True	2
GCF_053038975.1|AHCKDM_06465	GCF_053038975.1	AHCKDM_06465	True	True	9
GCF_053038975.1|AHCKDM_06466	GCF_053038975.1	AHCKDM_06466	True	True	3
GCF_053038975.1|AHCKDM_06467	GCF_053038975.1	AHCKDM_06467	False	False	1
GCF_053038975.1|AHCKDM_06469	GCF_053038975.1	AHCKDM_06469	False	False	1
GCF_053038975.1|AHCKDM_06471	GCF_053038975.1	AHCKDM_06471	False	False	1
GCF_053038975.1|AHCKDM_06472	GCF_053038975.1	AHCKDM_06472	True	True	7
GCF_053038975.1|AHCKDM_06473	GCF_053038975.1	AHCKDM_06473	True	True	5
GCF_053038975.1|AHCKDM_06474	GCF_053038975.1	AHCKDM_06474	True	True	6
GCF_053038975.1|AHCKDM_06475	GCF_053038975.1	AHCKDM_06475	True	True	8
GCF_053038975.1|AHCKDM_06476	GCF_053038975.1	AHCKDM_06476	True	True	3
GCF_053038975.1|AHCKDM_06477	GCF_053038975.1	AHCKDM_06477	True	True	2
GCF_053038975.1|AHCKDM_06478	GCF_053038975.1	AHCKDM_06478	True	True	4
GCF_053038975.1|AHCKDM_06479	GCF_053038975.1	AHCKDM_06479	True	True	11
GCF_053038975.1|AHCKDM_06480	GCF_053038975.1	AHCKDM_06480	False	False	1
GCF_053038975.1|AHCKDM_06481	GCF_053038975.1	AHCKDM_06481	True	True	2
GCF_053038975.1|AHCKDM_06482	GCF_053038975.1	AHCKDM_06482	True	True	9
GCF_053038975.1|AHCKDM_06483	GCF_053038975.1	AHCKDM_06483	True	True	6
GCF_053038975.1|AHCKDM_06484	GCF_053038975.1	AHCKDM_06484	True	True	6
GCF_053038975.1|AHCKDM_06485	GCF_053038975.1	AHCKDM_06485	True	True	6
GCF_053038975.1|AHCKDM_06486	GCF_053038975.1	AHCKDM_06486	True	True	11
GCF_053038975.1|AHCKDM_06487	GCF_053038975.1	AHCKDM_06487	True	True	3
GCF_053038975.1|AHCKDM_06488	GCF_053038975.1	AHCKDM_06488	True	True	4
GCF_053038975.1|AHCKDM_06489	GCF_053038975.1	AHCKDM_06489	True	True	9
GCF_053038975.1|AHCKDM_06490	GCF_053038975.1	AHCKDM_06490	True	True	10
GCF_053038975.1|AHCKDM_06491	GCF_053038975.1	AHCKDM_06491	True	True	5
GCF_053038975.1|AHCKDM_06492	GCF_053038975.1	AHCKDM_06492	True	True	5
GCF_053038975.1|AHCKDM_06493	GCF_053038975.1	AHCKDM_06493	True	True	4
GCF_053038975.1|AHCKDM_06494	GCF_053038975.1	AHCKDM_06494	True	True	5
GCF_053038975.1|AHCKDM_06495	GCF_053038975.1	AHCKDM_06495	True	True	5
GCF_053038975.1|AHCKDM_06496	GCF_053038975.1	AHCKDM_06496	True	True	6
GCF_053038975.1|AHCKDM_06497	GCF_053038975.1	AHCKDM_06497	True	True	7
GCF_053038975.1|AHCKDM_06499	GCF_053038975.1	AHCKDM_06499	True	True	10
GCF_053038975.1|AHCKDM_06500	GCF_053038975.1	AHCKDM_06500	True	True	5
GCF_053038975.1|AHCKDM_06501	GCF_053038975.1	AHCKDM_06501	False	False	1
GCF_053038975.1|AHCKDM_06502	GCF_053038975.1	AHCKDM_06502	True	True	11
GCF_053038975.1|AHCKDM_06503	GCF_053038975.1	AHCKDM_06503	True	True	4
GCF_053038975.1|AHCKDM_06504	GCF_053038975.1	AHCKDM_06504	True	True	6
GCF_053038975.1|AHCKDM_06506	GCF_053038975.1	AHCKDM_06506	True	True	3
GCF_053038975.1|AHCKDM_06507	GCF_053038975.1	AHCKDM_06507	True	True	1
GCF_053038975.1|AHCKDM_06508	GCF_053038975.1	AHCKDM_06508	True	True	1
GCF_053038975.1|AHCKDM_06509	GCF_053038975.1	AHCKDM_06509	True	True	7
GCF_053038975.1|AHCKDM_06510	GCF_053038975.1	AHCKDM_06510	True	True	7
GCF_053038975.1|AHCKDM_06511	GCF_053038975.1	AHCKDM_06511	True	True	8
GCF_053038975.1|AHCKDM_06513	GCF_053038975.1	AHCKDM_06513	True	True	1
GCF_053038975.1|AHCKDM_06514	GCF_053038975.1	AHCKDM_06514	True	True	2
GCF_053038975.1|AHCKDM_06515	GCF_053038975.1	AHCKDM_06515	True	True	5
GCF_053038975.1|AHCKDM_06516	GCF_053038975.1	AHCKDM_06516	True	True	6
GCF_053038975.1|AHCKDM_06517	GCF_053038975.1	AHCKDM_06517	True	True	5
GCF_053038975.1|AHCKDM_06518	GCF_053038975.1	AHCKDM_06518	False	False	2
GCF_053038975.1|AHCKDM_06519	GCF_053038975.1	AHCKDM_06519	True	True	12
GCF_053038975.1|AHCKDM_06520	GCF_053038975.1	AHCKDM_06520	True	True	7
GCF_053038975.1|AHCKDM_06521	GCF_053038975.1	AHCKDM_06521	True	True	5
GCF_053038975.1|AHCKDM_06522	GCF_053038975.1	AHCKDM_06522	True	True	8
GCF_053038975.1|AHCKDM_06523	GCF_053038975.1	AHCKDM_06523	True	True	7
GCF_053038975.1|AHCKDM_06524	GCF_053038975.1	AHCKDM_06524	True	True	4
GCF_053038975.1|AHCKDM_06525	GCF_053038975.1	AHCKDM_06525	True	True	7
GCF_053038975.1|AHCKDM_06526	GCF_053038975.1	AHCKDM_06526	True	True	5
GCF_053038975.1|AHCKDM_06528	GCF_053038975.1	AHCKDM_06528	False	False	1
GCF_053038975.1|AHCKDM_06529	GCF_053038975.1	AHCKDM_06529	True	True	2
GCF_053038975.1|AHCKDM_06530	GCF_053038975.1	AHCKDM_06530	True	True	6
GCF_053038975.1|AHCKDM_06531	GCF_053038975.1	AHCKDM_06531	True	True	7
GCF_053038975.1|AHCKDM_06532	GCF_053038975.1	AHCKDM_06532	True	True	1
GCF_053038975.1|AHCKDM_06533	GCF_053038975.1	AHCKDM_06533	True	True	1
GCF_053038975.1|AHCKDM_06534	GCF_053038975.1	AHCKDM_06534	True	True	1
GCF_053038975.1|AHCKDM_06535	GCF_053038975.1	AHCKDM_06535	False	False	1
GCF_053038975.1|AHCKDM_06536	GCF_053038975.1	AHCKDM_06536	False	False	1
GCF_053038975.1|AHCKDM_06537	GCF_053038975.1	AHCKDM_06537	True	True	5
GCF_053038975.1|AHCKDM_06539	GCF_053038975.1	AHCKDM_06539	True	True	8
GCF_053038975.1|AHCKDM_06540	GCF_053038975.1	AHCKDM_06540	True	True	6
GCF_053038975.1|AHCKDM_06541	GCF_053038975.1	AHCKDM_06541	True	True	2
GCF_053038975.1|AHCKDM_06542	GCF_053038975.1	AHCKDM_06542	True	True	3
GCF_053038975.1|AHCKDM_06543	GCF_053038975.1	AHCKDM_06543	True	True	3
GCF_053038975.1|AHCKDM_06544	GCF_053038975.1	AHCKDM_06544	True	True	7
GCF_053038975.1|AHCKDM_06545	GCF_053038975.1	AHCKDM_06545	True	True	8
GCF_053038975.1|AHCKDM_06546	GCF_053038975.1	AHCKDM_06546	True	True	12
GCF_053038975.1|AHCKDM_06547	GCF_053038975.1	AHCKDM_06547	True	True	6
GCF_053038975.1|AHCKDM_06548	GCF_053038975.1	AHCKDM_06548	True	True	6
GCF_053038975.1|AHCKDM_06549	GCF_053038975.1	AHCKDM_06549	True	True	8
GCF_053038975.1|AHCKDM_06550	GCF_053038975.1	AHCKDM_06550	False	False	1
GCF_053038975.1|AHCKDM_06553	GCF_053038975.1	AHCKDM_06553	True	True	3
GCF_053038975.1|AHCKDM_06554	GCF_053038975.1	AHCKDM_06554	True	True	5
GCF_053038975.1|AHCKDM_06555	GCF_053038975.1	AHCKDM_06555	True	True	1
GCF_053038975.1|AHCKDM_06556	GCF_053038975.1	AHCKDM_06556	True	True	7
GCF_053038975.1|AHCKDM_06557	GCF_053038975.1	AHCKDM_06557	True	True	4
GCF_053038975.1|AHCKDM_06559	GCF_053038975.1	AHCKDM_06559	True	True	6
GCF_053038975.1|AHCKDM_06560	GCF_053038975.1	AHCKDM_06560	True	False	1
GCF_053038975.1|AHCKDM_06561	GCF_053038975.1	AHCKDM_06561	True	False	2
GCF_053038975.1|AHCKDM_06564	GCF_053038975.1	AHCKDM_06564	True	True	2
GCF_053038975.1|AHCKDM_06565	GCF_053038975.1	AHCKDM_06565	True	True	5
GCF_053038975.1|AHCKDM_06566	GCF_053038975.1	AHCKDM_06566	True	True	9
GCF_053038975.1|AHCKDM_06567	GCF_053038975.1	AHCKDM_06567	True	True	6
GCF_053038975.1|AHCKDM_06568	GCF_053038975.1	AHCKDM_06568	True	True	5
GCF_053038975.1|AHCKDM_06569	GCF_053038975.1	AHCKDM_06569	True	True	5
GCF_053038975.1|AHCKDM_06570	GCF_053038975.1	AHCKDM_06570	True	True	5
GCF_053038975.1|AHCKDM_06571	GCF_053038975.1	AHCKDM_06571	True	True	6
GCF_053038975.1|AHCKDM_06572	GCF_053038975.1	AHCKDM_06572	True	True	9
GCF_053038975.1|AHCKDM_06573	GCF_053038975.1	AHCKDM_06573	True	True	2
GCF_053038975.1|AHCKDM_06574	GCF_053038975.1	AHCKDM_06574	True	True	7
GCF_053038975.1|AHCKDM_06575	GCF_053038975.1	AHCKDM_06575	True	True	5
GCF_053038975.1|AHCKDM_06576	GCF_053038975.1	AHCKDM_06576	True	True	8
GCF_053038975.1|AHCKDM_06577	GCF_053038975.1	AHCKDM_06577	True	True	3
GCF_053038975.1|AHCKDM_06578	GCF_053038975.1	AHCKDM_06578	True	True	8
GCF_053038975.1|AHCKDM_06579	GCF_053038975.1	AHCKDM_06579	True	True	6
GCF_053038975.1|AHCKDM_06580	GCF_053038975.1	AHCKDM_06580	True	True	2
GCF_053038975.1|AHCKDM_06581	GCF_053038975.1	AHCKDM_06581	True	True	7
GCF_053038975.1|AHCKDM_06582	GCF_053038975.1	AHCKDM_06582	True	True	5
GCF_053038975.1|AHCKDM_06583	GCF_053038975.1	AHCKDM_06583	True	True	5
GCF_053038975.1|AHCKDM_06584	GCF_053038975.1	AHCKDM_06584	True	True	7
GCF_053038975.1|AHCKDM_06585	GCF_053038975.1	AHCKDM_06585	True	True	5
GCF_053038975.1|AHCKDM_06586	GCF_053038975.1	AHCKDM_06586	True	True	5
GCF_053038975.1|AHCKDM_06587	GCF_053038975.1	AHCKDM_06587	True	True	5
GCF_053038975.1|AHCKDM_06588	GCF_053038975.1	AHCKDM_06588	True	True	6
GCF_053038975.1|AHCKDM_06589	GCF_053038975.1	AHCKDM_06589	True	True	2
GCF_053038975.1|AHCKDM_06590	GCF_053038975.1	AHCKDM_06590	True	True	8
GCF_053038975.1|AHCKDM_06591	GCF_053038975.1	AHCKDM_06591	True	True	5
GCF_053038975.1|AHCKDM_06592	GCF_053038975.1	AHCKDM_06592	True	True	6
GCF_053038975.1|AHCKDM_06593	GCF_053038975.1	AHCKDM_06593	True	True	7
GCF_053038975.1|AHCKDM_06594	GCF_053038975.1	AHCKDM_06594	True	True	7
GCF_053038975.1|AHCKDM_06595	GCF_053038975.1	AHCKDM_06595	True	True	7
GCF_053038975.1|AHCKDM_06596	GCF_053038975.1	AHCKDM_06596	True	True	6
GCF_053038975.1|AHCKDM_06597	GCF_053038975.1	AHCKDM_06597	True	True	6
GCF_053038975.1|AHCKDM_06598	GCF_053038975.1	AHCKDM_06598	True	False	3
GCF_053038975.1|AHCKDM_06599	GCF_053038975.1	AHCKDM_06599	True	True	6
GCF_053038975.1|AHCKDM_06600	GCF_053038975.1	AHCKDM_06600	True	True	8
GCF_053038975.1|AHCKDM_06601	GCF_053038975.1	AHCKDM_06601	True	True	7
GCF_053038975.1|AHCKDM_06602	GCF_053038975.1	AHCKDM_06602	True	True	4
GCF_053038975.1|AHCKDM_06603	GCF_053038975.1	AHCKDM_06603	True	True	9
GCF_053038975.1|AHCKDM_06604	GCF_053038975.1	AHCKDM_06604	True	True	8
GCF_053038975.1|AHCKDM_06605	GCF_053038975.1	AHCKDM_06605	True	True	6
