gene_set	family	cog_id	cog_categories	kos	n_members	n_genomes	genomes	product
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06955			02386	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagella basal body P-ring formation protein FlgA
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06956				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar assembly peptidoglycan hydrolase FlgJ
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06957			02399	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar protein FlgN
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06958				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar biosynthesis anti-sigma factor FlgM
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06959				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Histidine kinase
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06960				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	flagellar motor stator protein MotA
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06961			02405	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DNA-directed RNA polymerase sigma-70 factor
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06962			02414	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar hook-length control protein-like C-terminal domain-containing protein
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06963				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar protein FliT
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06964			02422	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	flagellar export chaperone FliS
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06965			02407	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar hook-associated protein 2
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06966				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar FliJ protein
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06967				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellum-specific ATP synthase
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06968			02411	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar assembly protein FliH
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06969				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flagellar motor switch protein FliG
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06970			02409	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	flagellar basal-body MS-ring/collar protein FliF
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06971			02408	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	flagellar hook-basal body complex protein FliE
pC3_clade_core/clade_specific	GCF_016899425.1|KEDGBJ_06972				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	histidine kinase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05822			15790	2	2	GCF_053038975.1;GCF_053209605.1	nitrogen fixation protein NifQ
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05844				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lysine exporter protein (LYSE/YGGA)
pC3_clade_core/genus_derived	GCF_053038975.1|AHCKDM_05847	COG0277	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	FAD-binding oxidoreductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05854				2	2	GCF_053038975.1;GCF_053209605.1	glutathione binding-like protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05859	COG0657	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Esterase / lipase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05868	COG1609	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator, LacI family
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05872				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05883	COG1846	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	MarR family transcriptional regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05885				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05902	COG0583	K		2	2	GCF_053038975.1;GCF_053209605.1	LysR family transcriptional regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05903				2	2	GCF_053038975.1;GCF_053209605.1	RND transporter
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05904	COG0841	V		2	2	GCF_053038975.1;GCF_053209605.1	Efflux pump membrane transporter
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05905	COG0845	MV		2	2	GCF_053038975.1;GCF_053209605.1	Secretion protein HlyD
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05908				2	2	GCF_053038975.1;GCF_053209605.1	SRPBCC family protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05909	COG0583	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LysR family transcriptional regulator
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05914				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LysR family regulatory protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05915				2	2	GCF_053038975.1;GCF_053209605.1	Aldo/keto reductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05931				2	2	GCF_053038975.1;GCF_053209605.1	Transcriptional regulator, AraC family
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05932				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NAD-dependent epimerase/dehydratase family protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05939				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05946				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	citrate synthase (unknown stereospecificity)
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05950	COG0019	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Pyridoxal-dependent decarboxylase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05961	COG0318	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	2-succinylbenzoate--CoA ligase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05975				2	2	GCF_053038975.1;GCF_053209605.1	YadA-like family protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05978			09954	4	4	GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cytoplasmic protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05979	COG0583	K		2	2	GCF_053038975.1;GCF_053209605.1	Quorum-sensing regulator protein D,cell density-dependent motility repressor,pca operon transcription factor PcaQ,LysR substrate binding domain
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05980				2	2	GCF_053038975.1;GCF_053209605.1	Dicarboxylate/amino acid:cation symporter
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05981				2	2	GCF_053038975.1;GCF_053209605.1	amino acid racemase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05983				2	2	GCF_053038975.1;GCF_053209605.1	carboxymuconolactone decarboxylase family protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05986				2	2	GCF_053038975.1;GCF_053209605.1	Acyltransferase domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05987				2	2	GCF_053038975.1;GCF_053209605.1	Phosphopantetheine-binding protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05989				2	2	GCF_053038975.1;GCF_053209605.1	EAL domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05990				2	2	GCF_053038975.1;GCF_053209605.1	histidine kinase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05991				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NYN domain-containing protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_05995			03701	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	excinuclease ABC subunit UvrA
pC3_clade_accessory	GCF_053038975.1|AHCKDM_05999				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06007				2	2	GCF_053038975.1;GCF_053209605.1	AraC family transcriptional regulator
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06012				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06016				3	3	GCF_053038975.1;GCF_053209605.1;GCF_905400185.1	(pseudo) GCN5-related N-acetyltransferase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06021				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06022				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06027				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urea carboxylase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06032				2	2	GCF_053038975.1;GCF_053209605.1	NADP oxidoreductase coenzyme F420-dependent
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06033				2	2	GCF_053038975.1;GCF_053209605.1	3-oxoacyl-[acyl-carrier-protein] reductase FabG
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06034				2	2	GCF_053038975.1;GCF_053209605.1	Short-chain alcohol dehydrogenase like protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06035				2	2	GCF_053038975.1;GCF_053209605.1	LysR family transcriptional regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06038				2	2	GCF_053038975.1;GCF_053209605.1	SDR family oxidoreductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06039	COG4977	K		2	2	GCF_053038975.1;GCF_053209605.1	Transcriptional regulator, AraC family
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06042				2	2	GCF_053038975.1;GCF_053209605.1	Membrane-associated protein in eicosanoid and glutathione metabolism (MAPEG)
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06043				2	2	GCF_053038975.1;GCF_053209605.1	Cysteine synthase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06044				2	2	GCF_053038975.1;GCF_053209605.1	Aldehyde dehydrogenase (NAD+)
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06045			07246	2	2	GCF_053038975.1;GCF_053209605.1	tartrate dehydrogenase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06046				2	2	GCF_053038975.1;GCF_053209605.1	HTH-type transcriptional regulator CysB
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06047				2	2	GCF_053038975.1;GCF_053209605.1	Sugar phosphate permease
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06048				2	2	GCF_053038975.1;GCF_053209605.1	2-hydroxy-3-oxopropionate reductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06049				2	2	GCF_053038975.1;GCF_053209605.1	TIR domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06050				2	2	GCF_053038975.1;GCF_053209605.1	DUF262 domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06051				2	2	GCF_053038975.1;GCF_053209605.1	Restriction endonuclease
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06052				2	2	GCF_053038975.1;GCF_053209605.1	TFIIB-type zinc ribbon-containing protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06059	COG0583	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator, LysR family
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06077				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06080				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Flp family type IVb pilin
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06109				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF72 domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06119				2	2	GCF_053038975.1;GCF_053209605.1	Aliphatic sulfonates import ATP-binding protein SsuB 2
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06120				2	2	GCF_053038975.1;GCF_053209605.1	ABC transporter permease
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06121	COG0715	P		2	2	GCF_053038975.1;GCF_053209605.1	Putative aliphatic sulfonates-binding protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06126				2	2	GCF_053038975.1;GCF_053209605.1	Binding-protein-dependent transport system component
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06127				2	2	GCF_053038975.1;GCF_053209605.1	ABC nitrate/nitrite/cyanate family transporter, periplasmic ligand binding protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06128				2	2	GCF_053038975.1;GCF_053209605.1	ABC transporter ATP-binding protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06129				2	2	GCF_053038975.1;GCF_053209605.1	Acyl-CoA dehydrogenase/oxidase N-terminal domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06130				2	2	GCF_053038975.1;GCF_053209605.1	Alkylhydroperoxidase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06131			18991	2	2	GCF_053038975.1;GCF_053209605.1	Transcriptional regulator, AraC family
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06135				2	2	GCF_053038975.1;GCF_053209605.1	Heat-shock protein Hsp20
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06136				2	2	GCF_053038975.1;GCF_053209605.1	nitroreductase family protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06140				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cytochrome C
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06145				2	2	GCF_053038975.1;GCF_053209605.1	universal stress protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06159				2	2	GCF_053038975.1;GCF_053209605.1	DUF2964 domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06160				2	2	GCF_053038975.1;GCF_053209605.1	BON domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06161				2	2	GCF_053038975.1;GCF_053209605.1	adenosylcobalamin-dependent ribonucleoside-diphosphate reductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06162			16370	2	2	GCF_053038975.1;GCF_053209605.1	Phosphofructokinase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06163				2	2	GCF_053038975.1;GCF_053209605.1	CBS domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06164				2	2	GCF_053038975.1;GCF_053209605.1	Binding-protein-dependent transport system inner membrane protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06165				2	2	GCF_053038975.1;GCF_053209605.1	ABC transporter
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06166			07028	2	2	GCF_053038975.1;GCF_053209605.1	Kinase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06167				2	2	GCF_053038975.1;GCF_053209605.1	Polysaccharide deacetylase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06168				2	2	GCF_053038975.1;GCF_053209605.1	GTP-binding protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06169				2	2	GCF_053038975.1;GCF_053209605.1	lecithin retinol acyltransferase family protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06170				2	2	GCF_053038975.1;GCF_053209605.1	Carboxypeptidase regulatory-like domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06171				2	2	GCF_053038975.1;GCF_053209605.1	Cytochrome c domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06172				2	2	GCF_053038975.1;GCF_053209605.1	Multihaem cytochrome
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06173				2	2	GCF_053038975.1;GCF_053209605.1	cytochrome b/b6 domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06174				2	2	GCF_053038975.1;GCF_053209605.1	OmpR family two-component system response regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06175				2	2	GCF_053038975.1;GCF_053209605.1	histidine kinase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06176				2	2	GCF_053038975.1;GCF_053209605.1	DedA family protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06177				2	2	GCF_053038975.1;GCF_053209605.1	Heavy metal translocating P-type ATPase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06184	COG4214	G	10544	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Xylose transport system permease protein XylH
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06185				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	hypothetical protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06186				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LamG-like jellyroll fold domain-containing protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06188				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	sigma-54 dependent transcriptional regulator
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06197				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glyoxalase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06220			00041	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Altronate oxidoreductase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06222				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06232	COG1309	K		2	2	GCF_053038975.1;GCF_053209605.1	TetR family transcriptional regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06233	COG0604	CR		2	2	GCF_053038975.1;GCF_053209605.1	Quinone oxidoreductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06234				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06235				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06238				2	2	GCF_053038975.1;GCF_053209605.1	DUF4190 domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06239				2	2	GCF_053038975.1;GCF_053209605.1	EthD family reductase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06259			01451	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Amidohydrolase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06260				4	4	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1	GNAT family N-acetyltransferase
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06262				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator, LysR family
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06265				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Aconitate isomerase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06268				2	2	GCF_053038975.1;GCF_053209605.1	Citramalate synthase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06271				2	2	GCF_053038975.1;GCF_053209605.1	Multidrug transporter
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06295			01118	2	2	GCF_053038975.1;GCF_053209605.1	FMN dependent NADH:quinone oxidoreductase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06296				2	2	GCF_053038975.1;GCF_053209605.1	Transcriptional regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06297				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06298	COG0583	K		2	2	GCF_053038975.1;GCF_053209605.1	DNA-binding transcriptional LysR family regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06299	COG0028	EH	01576	2	2	GCF_053038975.1;GCF_053209605.1	benzoylformate decarboxylase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06300	COG1012	I		2	2	GCF_053038975.1;GCF_053209605.1	Aldehyde dehydrogenase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06301				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06302	COG2271	G	08195	2	2	GCF_053038975.1;GCF_053209605.1	Major facilitator superfamily protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06303	COG0654	HC	00481	2	2	GCF_053038975.1;GCF_053209605.1	4-hydroxybenzoate 3-monooxygenase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06304				2	2	GCF_053038975.1;GCF_053209605.1	FMN-dependent alpha-hydroxy acid dehydrogenase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06305	COG2207	K	14063	2	2	GCF_053038975.1;GCF_053209605.1	HTH araC/xylS-type domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06306	COG0388	V		2	2	GCF_053038975.1;GCF_053209605.1	Carbon-nitrogen hydrolase family protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06307	COG2814	G		2	2	GCF_053038975.1;GCF_053209605.1	Major facilitator superfamily transporter
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06308				2	2	GCF_053038975.1;GCF_053209605.1	indoleacetamide hydrolase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06309			11959	2	2	GCF_053038975.1;GCF_053209605.1	Leucine-binding protein domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06310				2	2	GCF_053038975.1;GCF_053209605.1	Branched-chain amino acid ABC transporter permease
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06311				2	2	GCF_053038975.1;GCF_053209605.1	ABC transporter domain-containing protein
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06312				2	2	GCF_053038975.1;GCF_053209605.1	Branched-chain ABC transporter ATPase
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06313				2	2	GCF_053038975.1;GCF_053209605.1	Helix-turn-helix transcriptional regulator
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06314	COG3203	M		2	2	GCF_053038975.1;GCF_053209605.1	Outer membrane protein (Porin)
pC3_clade_accessory	GCF_053038975.1|AHCKDM_06315				2	2	GCF_053038975.1;GCF_053209605.1	hypothetical protein
pC3_clade_core/clade_specific	GCF_053038975.1|AHCKDM_06317				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Solute-binding protein family 3/N-terminal domain-containing protein
